id,date,temperature,precipitation,sunshine_hours,snowfall,wind_speed,humidity
3007,2015/3/26,9.6,0,11.7,0,3.9,40
3008,2015/3/27,12.4,0,11.8,0,3,48
3009,2015/3/28,14.2,0,8.2,0,3.2,51
3010,2015/3/29,14.6,1.5,4.9,0,3.9,70
3011,2015/3/30,15.7,0,11.5,0,3.3,60
3012,2015/3/31,16.3,0,11.7,0,5.4,64
3013,2015/4/1,14.9,3.5,0.2,0,3.7,79
3014,2015/4/2,11.8,0,10.6,0,4.1,67
3015,2015/4/3,16.9,0,0,0,6.4,84
3016,2015/4/4,13.8,0,0,0,3.1,70
3017,2015/4/5,10.4,4.5,0,0,1.7,91
3018,2015/4/6,15.4,0,5.1,0,2,83
3019,2015/4/7,10.4,4.5,0,0,2.9,91
3020,2015/4/8,4.6,16,0,0,3.9,89
3021,2015/4/9,8,0,10.6,0,4,62
3022,2015/4/10,8.4,12,0,0,4.2,76
3023,2015/4/11,11.6,5,0.1,0,4.1,88
3024,2015/4/12,12.9,0,7.5,0,2.9,67
3025,2015/4/13,10.1,41.5,0,0,5.6,89
3026,2015/4/14,12.3,17.5,0,0,2.5,95
3027,2015/4/15,15.2,1.5,10,0,5.5,67
3028,2015/4/16,16.2,0,8.5,0,3.4,58
3029,2015/4/17,17.5,0,10,0,5.3,65
3030,2015/4/18,14.2,0,11.6,0,4.8,59
3031,2015/4/19,14.9,0,0,0,1.9,69
3032,2015/4/20,18.7,13.5,0,0,6,91
3033,2015/4/21,17.3,0,1.3,0,3.9,80
3034,2015/4/22,16,1.5,6.1,0,2.5,66
3035,2015/4/23,17.6,0,11.4,0,2.5,70
3036,2015/4/24,18,0,9.7,0,4.5,72
3037,2015/4/25,17.5,0,6.8,0,3.4,57
3038,2015/4/26,17.9,0,12.3,0,3.2,57
3039,2015/4/27,19.4,0,12.4,0,3.3,70
3040,2015/4/28,20.1,0,10.4,0,3.2,72
3041,2015/4/29,18.8,0,5.7,0,3.2,70
3042,2015/4/30,18.6,0,2.2,0,2.8,69
3043,2015/5/1,19.8,0,12.7,0,2.7,68
3044,2015/5/2,20.7,0,12.7,0,2.1,71
3045,2015/5/3,20.7,0,10.9,0,2.9,68
3046,2015/5/4,20.7,0,5.9,0,5.6,77
3047,2015/5/5,18.3,0,6.5,0,4.2,48
3048,2015/5/6,18.2,0,9.8,0,3.3,55
3049,2015/5/7,19.3,0,6,0,2.4,69
3050,2015/5/8,20.1,0,12.1,0,3,70
3051,2015/5/9,18.6,0,0,0,2.5,79
3052,2015/5/10,19.5,3,10.2,0,3.4,55
3053,2015/5/11,16.8,0,12.8,0,4.1,43
3054,2015/5/12,19.2,31,0.7,0,7.3,80
3055,2015/5/13,22.3,0,12.1,0,6,53
3056,2015/5/14,22.7,0,10,0,4.7,49
3057,2015/5/15,22.5,0,8.8,0,3.9,65
3058,2015/5/16,20.9,8.5,0,0,2.8,87
3059,2015/5/17,21.6,0,10.5,0,3.3,70
3060,2015/5/18,21.2,1,4.4,0,3.3,79
3061,2015/5/19,20,5,0.2,0,3.4,89
3062,2015/5/20,21.7,0,8.5,0,2.8,78
3063,2015/5/21,19.3,10,10.6,0,4.4,61
3064,2015/5/22,20,0,10,0,4.3,65
3065,2015/5/23,20.8,0,9.9,0,3.6,64
3066,2015/5/24,20.7,0,2.3,0,3,64
3067,2015/5/25,21.4,0,6.7,0,2.9,70
3068,2015/5/26,22.3,0,13.1,0,2.7,64
3069,2015/5/27,23.4,0,12.8,0,2.4,67
3070,2015/5/28,22.1,0,7.6,0,2.7,71
3071,2015/5/29,20.8,11,0,0,4,83
3072,2015/5/30,23.2,0,12.1,0,4.6,70
3073,2015/5/31,25.1,0,10,0,2.4,65
3074,2015/6/1,23.1,0,12.2,0,3.6,60
3075,2015/6/2,22.9,0,8.6,0,4.4,71
3076,2015/6/3,21.2,19,0,0,3.2,91
3077,2015/6/4,22.6,0,11,0,4.3,45
3078,2015/6/5,19.1,17.5,2,0,2.4,67
3079,2015/6/6,18.1,23,3.4,0,3.6,80
3080,2015/6/7,20.7,0,7.6,0,2.7,70
3081,2015/6/8,20.7,0.5,3.8,0,3.1,74
3082,2015/6/9,19.5,29.5,0,0,2.5,91
3083,2015/6/10,22.6,0,6.9,0,2.4,72
3084,2015/6/11,22.5,0,2.8,0,2.5,78
3085,2015/6/12,21.4,11,0.1,0,1.9,88
3086,2015/6/13,23.4,0,3.8,0,2.3,83
3087,2015/6/14,22,0,0.6,0,2.8,84
3088,2015/6/15,23.9,0,12.6,0,2.5,74
3089,2015/6/16,22.6,0,0.3,0,1.9,81
3090,2015/6/17,22,9.5,2.1,0,2.1,85
3091,2015/6/18,21.2,10,0.1,0,2.7,85
3092,2015/6/19,19,11.5,0,0,3,92
3093,2015/6/20,21.4,0,11.9,0,3.6,73
3094,2015/6/21,20.7,1.5,0.1,0,2.2,85
3095,2015/6/22,22.2,0,4.8,0,2.6,79
3096,2015/6/23,23.4,0.5,7.5,0,3,77
3097,2015/6/24,23.7,0,13.2,0,2.4,73
3098,2015/6/25,24.4,0,9.7,0,2.4,75
3099,2015/6/26,22.5,7,0,0,2.1,86
3100,2015/6/27,22.8,2,0.1,0,2.1,91
3101,2015/6/28,23.1,2,8.7,0,3.3,76
3102,2015/6/29,21.1,0,6.3,0,3.2,75
3103,2015/6/30,22.1,1,2.9,0,2.6,79
3104,2015/7/1,21.9,17,0,0,3.3,94
3105,2015/7/2,22.6,7,1.5,0,2.7,88
3106,2015/7/3,22.1,103,0.1,0,2.9,94
3107,2015/7/4,22.4,5,0.1,0,2.4,92
3108,2015/7/5,20.2,21.5,0,0,1.7,94
3109,2015/7/6,19.9,34,0,0,1.6,97
3110,2015/7/7,21.2,2.5,0,0,1.5,92
3111,2015/7/8,22.4,41.5,0,0,1.5,93
3112,2015/7/9,19.9,22.5,0,0,2.2,96
3113,2015/7/10,23.1,0.5,12.2,0,2.3,80
3114,2015/7/11,25.3,0,12.3,0,3,80
3115,2015/7/12,27,0,12.7,0,3.4,75
3116,2015/7/13,28.5,0,12,0,6.3,73
3117,2015/7/14,28.7,0,13.7,0,7.5,69
3118,2015/7/15,27.6,0.5,11.9,0,4.8,72
3119,2015/7/16,26.5,53.5,0.6,0,5.5,88
3120,2015/7/17,26.5,11.5,3.8,0,6.2,86
3121,2015/7/18,26.9,0,4.1,0,6.3,81
3122,2015/7/19,28.4,0,8.5,0,5.5,73
3123,2015/7/20,29,0,10,0,3.3,70
3124,2015/7/21,28.6,0,13.4,0,4.7,67
3125,2015/7/22,27.9,0,13.6,0,6.8,68
3126,2015/7/23,26.2,5,0.6,0,5.3,82
3127,2015/7/24,28.1,0.5,6.2,0,2,78
3128,2015/7/25,28.8,0,10.7,0,2.3,76
3129,2015/7/26,30,0,12.2,0,2.2,72
3130,2015/7/27,29.9,0,12.9,0,3.3,70
3131,2015/7/28,29.3,0,7.1,0,2.3,74
3132,2015/7/29,29.1,0,5.1,0,2.5,74
3133,2015/7/30,29,0,7.6,0,2.3,75
3134,2015/7/31,29.4,0,11.9,0,2.7,76
3135,2015/8/1,29.9,0,9.8,0,3.3,79
3136,2015/8/2,29.9,0,12.4,0,3.1,75
3137,2015/8/3,29.6,0,11.6,0,3.5,75
3138,2015/8/4,29.6,0,11.2,0,3.8,72
3139,2015/8/5,29.7,0,13.3,0,4.7,73
3140,2015/8/6,29.7,0,12.5,0,3.8,73
3141,2015/8/7,30.8,0,9.2,0,2.1,68
3142,2015/8/8,28.1,0,6.7,0,3.6,74
3143,2015/8/9,28.2,0,7.7,0,3.1,70
3144,2015/8/10,28.4,3.5,6.1,0,3.3,79
3145,2015/8/11,29.4,0,8.7,0,3.3,73
3146,2015/8/12,29,0,6.1,0,2.8,75
3147,2015/8/13,27.5,3,1.7,0,3.1,82
3148,2015/8/14,28.3,0,8.3,0,2.9,79
3149,2015/8/15,28,0,9.8,0,3,75
3150,2015/8/16,28,22.5,8.5,0,2.6,79
3151,2015/8/17,26.1,44,0,0,4,92
3152,2015/8/18,27.4,0,2.3,0,4.7,81
3153,2015/8/19,27.5,0,3.3,0,2.8,74
3154,2015/8/20,26.1,0.5,0,0,2,87
3155,2015/8/21,27.2,0,3.4,0,2.6,81
3156,2015/8/22,28.9,0,10.8,0,3.8,76
3157,2015/8/23,27.1,0,7.4,0,3.3,76
3158,2015/8/24,24.4,0,0.8,0,4.3,69
3159,2015/8/25,21.7,3,0,0,3.2,72
3160,2015/8/26,19.7,33.5,0,0,4.6,95
3161,2015/8/27,23.7,0,5.1,0,3.3,80
3162,2015/8/28,22,0,0,0,4,84
3163,2015/8/29,20.6,1,0,0,4.4,93
3164,2015/8/30,21.6,4.5,0.1,0,2.1,93
3165,2015/8/31,22.4,2.5,0,0,2.1,92
3166,2015/9/1,24,7,0.2,0,2.1,92
3167,2015/9/2,27,13.5,5.8,0,5.7,83
3168,2015/9/3,25.9,1,4.6,0,3.2,76
3169,2015/9/4,25.8,14.5,7.1,0,3.3,79
3170,2015/9/5,25.6,0,5.4,0,3.1,72
3171,2015/9/6,24.5,32,0.4,0,2.3,86
3172,2015/9/7,23.7,22,0.1,0,2.8,92
3173,2015/9/8,20.3,77,0,0,4.2,98
3174,2015/9/9,22.4,142,0,0,4,97
3175,2015/9/10,21.9,33.5,0,0,2.3,96
3176,2015/9/11,24,0,9.2,0,2.6,79
3177,2015/9/12,25.1,0,10.5,0,3,75
3178,2015/9/13,24.5,0,3,0,4.6,80
3179,2015/9/14,23.2,0,4.7,0,3.3,71
3180,2015/9/15,22.7,0,8.2,0,3.3,69
3181,2015/9/16,21.7,7,0.7,0,2.6,71
3182,2015/9/17,18,61,0,0,4.6,97
3183,2015/9/18,21,27.5,1,0,2.2,94
3184,2015/9/19,23.8,0,9.4,0,2.4,77
3185,2015/9/20,23.6,0,7.8,0,3.7,61
3186,2015/9/21,23.1,0,6,0,2.5,71
3187,2015/9/22,23.1,0,8.6,0,2.4,66
3188,2015/9/23,22.8,0,8.3,0,2.4,64
3189,2015/9/24,20.9,1.5,0.4,0,2.6,81
3190,2015/9/25,18,41.5,0,0,5.6,98
3191,2015/9/26,20.5,2,0.3,0,2.9,91
3192,2015/9/27,21.8,0,0.2,0,2,89
3193,2015/9/28,23.5,0,9.8,0,2.9,75
3194,2015/9/29,23.1,0,4.1,0,3.2,45
3195,2015/9/30,21.3,0,9.6,0,4.9,46
3196,2015/10/1,20.2,5,1.5,0,4.2,76
3197,2015/10/2,23.8,20,1.2,0,4.5,76
3198,2015/10/3,22.2,0,10.1,0,2.5,67
3199,2015/10/4,21.7,0.5,9,0,3.3,69
3200,2015/10/5,18.3,0.5,0.1,0,2.5,54
3201,2015/10/6,18.4,0,8,0,3.4,61
3202,2015/10/7,18,0,11,0,5.3,52
3203,2015/10/8,20,0,11.3,0,3.6,39
3204,2015/10/9,20.4,0,10.2,0,3,55
3205,2015/10/10,18.5,2.5,0.8,0,2.9,75
3206,2015/10/11,20,7.5,0,0,4.3,79
3207,2015/10/12,19.9,0,10,0,3,64
3208,2015/10/13,19.7,0,10.7,0,2.6,59
3209,2015/10/14,19.3,0,8.6,0,2.7,51
3210,2015/10/15,19.1,0,8.2,0,2.9,61
3211,2015/10/16,15.8,12,0,0,5.1,96
3212,2015/10/17,17.8,2.5,0.4,0,4,91
3213,2015/10/18,19.4,0,4.9,0,2.2,79
3214,2015/10/19,19.6,0,10.3,0,2.9,70
3215,2015/10/20,19.1,0,5,0,2,78
3216,2015/10/21,18,0,5.4,0,2.5,72
3217,2015/10/22,17.9,0,8.2,0,2.7,75
3218,2015/10/23,18.5,0,2.8,0,2.6,72
3219,2015/10/24,19.6,0,8.7,0,2.9,75
3220,2015/10/25,16.5,0,10.4,0,7.1,35
3221,2015/10/26,15.7,0,8.3,0,3,50
3222,2015/10/27,18.7,0,8.8,0,4.2,69
3223,2015/10/28,20.9,1.5,9.5,0,2.8,72
3224,2015/10/29,17.5,2,2.6,0,2.7,71
3225,2015/10/30,17.8,0,6,0,2.3,62
3226,2015/10/31,14.9,0,0,0,2.7,65
3227,2015/11/1,14.2,0,7.8,0,2.2,59
3228,2015/11/2,13.3,30,0,0,4,89
3229,2015/11/3,16.9,0,8.7,0,3.6,62
3230,2015/11/4,15.5,0,10.4,0,2.4,63
3231,2015/11/5,15.7,0,7.3,0,2.5,71
3232,2015/11/6,16.7,0,10.1,0,2.5,69
3233,2015/11/7,17.1,0,3.5,0,2.8,75
3234,2015/11/8,15.6,13.5,0,0,2.4,94
3235,2015/11/9,21.1,2,0.3,0,5.2,90
3236,2015/11/10,17.3,3.5,0,0,2.7,89
3237,2015/11/11,15.4,0,1.8,0,3,59
3238,2015/11/12,14.2,0,3.5,0,2.6,62
3239,2015/11/13,13.6,0,0.6,0,3.6,71
3240,2015/11/14,13.3,13.5,0,0,4.7,92
3241,2015/11/15,16.2,11,1.8,0,1.9,92
3242,2015/11/16,17.5,0.5,7.3,0,1.9,74
3243,2015/11/17,19,3.5,5.3,0,3,82
3244,2015/11/18,17.3,19,2.4,0,2.1,92
3245,2015/11/19,15,5.5,5.5,0,4.2,75
3246,2015/11/20,14.2,0,0.4,0,2.7,75
3247,2015/11/21,15.8,0,8.2,0,3.1,69
3248,2015/11/22,14.1,0,0,0,3.3,68
3249,2015/11/23,12.7,2.5,0,0,4.8,83
3250,2015/11/24,14.4,4.5,4.4,0,3.4,77
3251,2015/11/25,9.5,6,0,0,4.5,77
3252,2015/11/26,9.3,22,1,0,4.6,90
3253,2015/11/27,12,0,9.8,0,4.7,35
3254,2015/11/28,10.9,0,9.8,0,2,56
3255,2015/11/29,11.1,0,6.8,0,3.2,61
3256,2015/11/30,10.8,0,6.2,0,2.8,69
3257,2015/12/1,11.8,0,9.5,0,2.5,64
3258,2015/12/2,10.2,0,0,0,3.3,68
3259,2015/12/3,11.4,8.5,0,0,2.4,87
3260,2015/12/4,10.5,0,9.5,0,6.1,44
3261,2015/12/5,11.5,0,9.6,0,3.1,54
3262,2015/12/6,11,0,4.6,0,3.2,47
3263,2015/12/7,10.1,0,7.1,0,3.5,55
3264,2015/12/8,8.7,0,0.1,0,3.7,62
3265,2015/12/9,8.7,0,9.3,0,2.4,66
3266,2015/12/10,9.6,16.5,3.1,0,2.1,77
3267,2015/12/11,16.3,73.5,5.6,0,7.1,74
3268,2015/12/12,13.3,0,7.1,0,3.9,56
3269,2015/12/13,10.5,2,0,0,4,83
3270,2015/12/14,12,0,0.6,0,2.9,77
3271,2015/12/15,12.1,0,2.5,0,2.7,75
3272,2015/12/16,13.6,0,7.9,0,2.5,76
3273,2015/12/17,10.5,0,1.2,0,3.7,48
3274,2015/12/18,8.9,0,9.5,0,4.2,40
3275,2015/12/19,7.9,0,9.4,0,4.5,47
3276,2015/12/20,8.1,0,8.9,0,2.5,50
3277,2015/12/21,9.9,0,0.3,0,3,58
3278,2015/12/22,11.1,0,4.3,0,3.9,48
3279,2015/12/23,7.3,5.5,0,0,4.1,67
3280,2015/12/24,10.4,3.5,5.5,0,3.5,84
3281,2015/12/25,11.5,0.5,6.6,0,4.2,61
3282,2015/12/26,9.4,0,8.4,0,3.9,50
3283,2015/12/27,8,0,6.2,0,4.5,46
3284,2015/12/28,6.6,0,7.3,0,2.6,44
3285,2015/12/29,7.1,0,9.3,0,3.1,45
3286,2015/12/30,8.1,0,7.8,0,3,46
3287,2015/12/31,7.4,0,6.4,0,3.1,63
3288,2016/1/1,8.3,0,9.4,0,3.4,47
3289,2016/1/2,7.9,0,5.9,0,2.2,55
3290,2016/1/3,10.1,0,7.9,0,2,64
3291,2016/1/4,10.8,0,9.3,0,1.9,58
3292,2016/1/5,11.8,0,8,0,2.1,51
3293,2016/1/6,9.7,0,0.4,0,2.3,73
3294,2016/1/7,9.3,0,6.4,0,3.2,54
3295,2016/1/8,8.1,0,8.4,0,2.6,48
3296,2016/1/9,8.1,0,9.3,0,2.5,55
3297,2016/1/10,8.4,0,9.5,0,2.4,58
3298,2016/1/11,7.9,0,1.7,0,2.6,57
3299,2016/1/12,4.5,0,0,0,3.4,73
3300,2016/1/13,5.8,0,8.5,0,2,60
3301,2016/1/14,7.1,0,9.3,0,2,54
3302,2016/1/15,6.5,0,7.5,0,3.5,68
3303,2016/1/16,7.2,0,9.3,0,2.6,59
3304,2016/1/17,6.5,3.5,1.8,0,3.3,62
3305,2016/1/18,4.5,45.5,0,5,5.9,90
3306,2016/1/19,5.7,0,9.7,0,7,42
3307,2016/1/20,4.8,0,7.5,0,5.2,42
3308,2016/1/21,5.9,0,7.2,0,3,40
3309,2016/1/22,6.4,0,9,0,4,38
3310,2016/1/23,4.8,0,0.4,0,3.2,53
3311,2016/1/24,3.6,0,8.2,0,4.2,44
3312,2016/1/25,3.6,0,10.1,0,2.5,28
3313,2016/1/26,4.7,0,8.8,0,2.5,48
3314,2016/1/27,7.3,0,9.8,0,2.5,50
3315,2016/1/28,8.6,0,9.8,0,1.8,48
3316,2016/1/29,5.8,21,0,0,3.2,81
3317,2016/1/30,3.9,3.5,0,0,4.2,87
3318,2016/1/31,6.8,0,1.1,0,1.9,66
3319,2016/2/1,5.2,0,0,0,3.1,74
3320,2016/2/2,6,0,8,0,3.8,48
3321,2016/2/3,5.6,0,7.2,0,3.9,48
3322,2016/2/4,6,0,5.8,0,2.3,65
3323,2016/2/5,7.7,0,9.3,0,2.3,57
3324,2016/2/6,7.2,0,2.1,0,3.3,72
3325,2016/2/7,5.6,0,8.6,0,4.2,45
3326,2016/2/8,5.1,0,6.6,0,2.8,58
3327,2016/2/9,7.2,0,10,0,4,57
3328,2016/2/10,6.6,0,10.4,0,4.8,34
3329,2016/2/11,6.6,0,9.4,0,3.5,45
3330,2016/2/12,7.3,0.5,1.4,0,2.7,71
3331,2016/2/13,14.5,0,8,0,4.3,73
3332,2016/2/14,18.6,53,1.9,0,8.2,78
3333,2016/2/15,8.8,0.5,1.2,0,4.8,57
3334,2016/2/16,5.8,0,9.6,0,4,43
3335,2016/2/17,6.8,0,7.9,0,4.8,41
3336,2016/2/18,6.7,0,7.4,0,3.1,54
3337,2016/2/19,11,0,9.7,0,2.6,51
3338,2016/2/20,8.2,39.5,0.4,0,3.5,77
3339,2016/2/21,10.3,0,6.3,0,3.7,60
3340,2016/2/22,7.4,0,1.4,0,3.5,55
3341,2016/2/23,7.5,0,1.9,0,2.4,80
3342,2016/2/24,6.5,0,0,0,4.3,50
3343,2016/2/25,4.4,0.5,5.1,0,2.5,64
3344,2016/2/26,6.3,0,10.7,0,3,50
3345,2016/2/27,8.2,0,8.9,0,4.6,47
3346,2016/2/28,9.7,0.5,7.5,0,3.5,61
3347,2016/2/29,8.6,7,1.7,0,3.6,80
3348,2016/3/1,5.6,0,10.2,0,4.5,34
3349,2016/3/2,6.9,0,9.8,0,2.8,44
3350,2016/3/3,10.4,0,10.9,0,2.2,53
3351,2016/3/4,11.1,0,8.1,0,2.7,63
3352,2016/3/5,11.7,0,6.1,0,3.2,69
3353,2016/3/6,12.9,16.5,2.6,0,3.5,83
3354,2016/3/7,15,87.5,0,0,2.5,96
3355,2016/3/8,15.4,0,4.8,0,2.4,88
3356,2016/3/9,9.4,26.5,0,0,3.2,86
3357,2016/3/10,6.6,0,0,0,4,70
3358,2016/3/11,5,1,0,0,2.4,77
3359,2016/3/12,6.4,0,1.1,0,2.9,68
3360,2016/3/13,7.3,0,0.9,0,3.5,68
3361,2016/3/14,5.8,44.5,0,0,5.5,88
3362,2016/3/15,8.7,0.5,11.3,0,5.4,49
3363,2016/3/16,9.5,0,2.5,0,2.6,53
3364,2016/3/17,12.9,0,11.4,0,2.4,59
3365,2016/3/18,14.9,0,7.3,0,4.2,65
3366,2016/3/19,15.3,19.5,1.5,0,3.5,85
3367,2016/3/20,12.8,0.5,2.7,0,4,54
3368,2016/3/21,9.6,0,3.9,0,2.9,61
3369,2016/3/22,11.3,0,7.9,0,3.8,51
3370,2016/3/23,12.1,0,8.4,0,3.2,56
3371,2016/3/24,6.9,0,1.1,0,2.6,72
3372,2016/3/25,8.6,0,6.9,0,3.3,41
3373,2016/3/26,8.2,0,5.2,0,3.2,52
3374,2016/3/27,10.5,0,6.1,0,3.4,67
3375,2016/3/28,11.2,10,2.2,0,2.8,78
3376,2016/3/29,12.6,0,9.7,0,3.6,65
3377,2016/3/30,15.1,0,3.1,0,4.4,52
3378,2016/3/31,15.3,0,9.9,0,3.3,47
3379,2016/4/1,13.2,4,3,0,3.6,67
3380,2016/4/2,10.9,1.5,0,0,3.5,72
3381,2016/4/3,13.5,3.5,0.2,0,2.8,87
3382,2016/4/4,16.3,8,1.2,0,4.8,87
3383,2016/4/5,11.2,0.5,0,0,2.4,78
3384,2016/4/6,14.5,0,6.1,0,2.4,64
3385,2016/4/7,15.1,43.5,0,0,3.8,90
3386,2016/4/8,16.9,0,3.5,0,2.7,65
3387,2016/4/9,17.2,0,9.6,0,3.7,65
3388,2016/4/10,17.4,0,3.5,0,2.3,66
3389,2016/4/11,12,0,2.5,0,4.8,55
3390,2016/4/12,11.1,0,11.1,0,4,47
3391,2016/4/13,14.9,6,1,0,3.2,78
3392,2016/4/14,15,39.5,0,0,2.8,93
3393,2016/4/15,16.8,0,11.9,0,4.2,42
3394,2016/4/16,16.4,0,4.8,0,3.5,52
3395,2016/4/17,19.2,1,3.2,0,8.3,78
3396,2016/4/18,18.8,1,5.9,0,4.1,69
3397,2016/4/19,16.7,0,11.2,0,3.4,60
3398,2016/4/20,15.4,0,11.8,0,3.9,58
3399,2016/4/21,16.7,10,0,0,4.7,78
3400,2016/4/22,16.6,0.5,6.8,0,3.5,81
3401,2016/4/23,17.7,0,2.9,0,3.3,80
3402,2016/4/24,15.8,5,0,0,2.6,73
3403,2016/4/25,18.1,0,9.4,0,2.1,59
3404,2016/4/26,19.2,0,10.6,0,3,69
3405,2016/4/27,17.9,1,0.4,0,2.8,83
3406,2016/4/28,14.8,27.5,0,0,3.2,98
3407,2016/4/29,16.4,1.5,7.6,0,6.5,51
3408,2016/4/30,16.7,0,12.7,0,4,46
3409,2016/5/1,18.9,0,9.8,0,2.3,61
3410,2016/5/2,18,0,6.5,0,2.8,76
3411,2016/5/3,20.1,0,6.1,0,5,78
3412,2016/5/4,21.7,19.5,9.7,0,8.5,60
3413,2016/5/5,22.4,0,12.7,0,4.7,39
3414,2016/5/6,18.6,0.5,0,0,3.3,62
3415,2016/5/7,20.8,0,10,0,6,62
3416,2016/5/8,20.8,0,11,0,3.9,49
3417,2016/5/9,18,18.5,0,0,2.6,85
3418,2016/5/10,19.1,4.5,0.7,0,3.3,90
3419,2016/5/11,22,13.5,4.5,0,7.4,83
3420,2016/5/12,21.1,0,13.3,0,3.1,61
3421,2016/5/13,20.6,0,11.7,0,2.7,72
3422,2016/5/14,20.1,0,10.1,0,3.6,64
3423,2016/5/15,17.6,0,12.4,0,3.4,68
3424,2016/5/16,19.2,0,2.4,0,4.4,74
3425,2016/5/17,18.9,29,0,0,3.8,93
3426,2016/5/18,20.1,0,13.5,0,3.5,53
3427,2016/5/19,19.6,0,11.4,0,3.9,53
3428,2016/5/20,17.3,0,2.3,0,3.3,66
3429,2016/5/21,18.9,1.5,12.9,0,3.2,69
3430,2016/5/22,22.2,0,13.1,0,3.2,56
3431,2016/5/23,23.4,0,12.5,0,2.3,47
3432,2016/5/24,23.5,0,9.9,0,3.8,58
3433,2016/5/25,22,0,0.4,0,5.4,77
3434,2016/5/26,22.7,0,3.8,0,5.8,82
3435,2016/5/27,19.6,19.5,0,0,3.4,90
3436,2016/5/28,19.5,0,1.3,0,1.8,79
3437,2016/5/29,21.6,0,10.3,0,2.7,76
3438,2016/5/30,17.3,22.5,0,0,3.6,93
3439,2016/5/31,20.2,0,6.4,0,3.6,82
3440,2016/6/1,21.3,1,5.8,0,4,59
3441,2016/6/2,21.1,0,12.9,0,6.2,35
3442,2016/6/3,19.6,0,13,0,4.5,53
3443,2016/6/4,21.4,0,7.6,0,5.8,69
3444,2016/6/5,18.7,6.5,1.9,0,2.9,83
3445,2016/6/6,19.9,0,1.8,0,2.7,79
3446,2016/6/7,19.7,1.5,0,0,2.1,87
3447,2016/6/8,21.6,3,5.3,0,2.5,77
3448,2016/6/9,21.1,10.5,0,0,2.3,95
3449,2016/6/10,23.3,0,12.3,0,3.2,76
3450,2016/6/11,23.1,0,11.6,0,3.2,70
3451,2016/6/12,23.5,0,7.4,0,3.1,78
3452,2016/6/13,20,78.5,0,0,5,96
3453,2016/6/14,22.1,0,7.2,0,3.4,73
3454,2016/6/15,21.5,0,0,0,2.6,80
3455,2016/6/16,22.1,6.5,0.1,0,3.1,85
3456,2016/6/17,24,1,5.9,0,2.7,81
3457,2016/6/18,26.5,0,12.5,0,3.4,54
3458,2016/6/19,23.9,6,3.7,0,3.7,77
3459,2016/6/20,24.4,1.5,6,0,2.2,83
3460,2016/6/21,23,13.5,2.2,0,1.9,88
3461,2016/6/22,22.8,0,0,0,2.3,89
3462,2016/6/23,23.2,15.5,3.4,0,2.5,90
3463,2016/6/24,22.9,0,0.5,0,2.9,86
3464,2016/6/25,25.6,1.5,1.2,0,7,78
3465,2016/6/26,24.9,0,9.9,0,3.3,61
3466,2016/6/27,24.4,0,9.3,0,2.9,70
3467,2016/6/28,19.3,24,0,0,2.6,95
3468,2016/6/29,21.3,5,0,0,1.7,89
3469,2016/6/30,22.9,0,0.6,0,1.4,86
3470,2016/7/1,25.4,0,6.7,0,2,81
3471,2016/7/2,26.5,0,7.3,0,3.7,80
3472,2016/7/3,28.9,0,7.9,0,5.6,71
3473,2016/7/4,27.6,26.5,10.8,0,2.4,78
3474,2016/7/5,22.2,0,0,0,3.3,84
3475,2016/7/6,23.7,0,6.1,0,3,82
3476,2016/7/7,27.4,0,12.8,0,2.7,75
3477,2016/7/8,24.7,0,0.2,0,2.2,80
3478,2016/7/9,22.4,17.5,0,0,3.2,94
3479,2016/7/10,25.2,0,11.2,0,2.4,82
3480,2016/7/11,27.2,0,12.4,0,2.6,73
3481,2016/7/12,26.5,0,7,0,2.8,81
3482,2016/7/13,25.3,1,0,0,1.5,91
3483,2016/7/14,26.8,61,7.5,0,2.5,83
3484,2016/7/15,22.9,110,0,0,2.4,92
3485,2016/7/16,24,0,2.7,0,2.6,81
3486,2016/7/17,26.4,0,1.4,0,2.6,85
3487,2016/7/18,28.6,0,8.2,0,3,76
3488,2016/7/19,27.9,0,8.7,0,3.1,73
3489,2016/7/20,26.2,2.5,3.5,0,3,80
3490,2016/7/21,21.9,61.5,0,0,2.5,98
3491,2016/7/22,21.8,9,0,0,2.8,86
3492,2016/7/23,22.7,0,1.5,0,3,71
3493,2016/7/24,24,0,8.4,0,2.9,75
3494,2016/7/25,24.9,0,5.2,0,2.2,75
3495,2016/7/26,24,1,0.8,0,2.9,86
3496,2016/7/27,24.1,0,0.3,0,3.2,85
3497,2016/7/28,26.2,0,6.7,0,3,80
3498,2016/7/29,26.8,0,12.1,0,2.7,75
3499,2016/7/30,27.4,0,12.5,0,2,74
3500,2016/7/31,27.6,0,7.3,0,2.8,77
3501,2016/8/1,27.2,1,3.1,0,3,81
3502,2016/8/2,26.6,4.5,4.2,0,2.5,86
3503,2016/8/3,27.1,4,5.6,0,2.5,83
3504,2016/8/4,28.2,0,12.1,0,3,79
3505,2016/8/5,28.5,0,12.5,0,3.3,77
3506,2016/8/6,28.9,0,11,0,2.7,77
3507,2016/8/7,28.8,0,12.7,0,3.6,72
3508,2016/8/8,29.2,0,7.1,0,5.5,65
3509,2016/8/9,31.6,0,8.9,0,3,56
3510,2016/8/10,29.3,0,8,0,3.9,68
3511,2016/8/11,27.2,0,3.3,0,2.9,70
3512,2016/8/12,26.6,0,5.3,0,3,72
3513,2016/8/13,26.4,0,8.1,0,2.9,70
